               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.071148,            0.010782,            0.061248,              0.3164,             0.65027,             0.46976,             0.32414,            0.020073,           0.0025119,            0.033982,            0.070017,           0.0033314,           0.0033314
